Title,Price (£),Rating (1-5),In Stock,URL,Cat_Academic,Cat_Add a comment,Cat_Adult Fiction,Cat_Art,Cat_Autobiography,Cat_Biography,Cat_Business,Cat_Childrens,Cat_Christian,Cat_Christian Fiction,Cat_Classics,Cat_Contemporary,Cat_Crime,Cat_Cultural,Cat_Default,Cat_Erotica,Cat_Fantasy,Cat_Fiction,Cat_Food and Drink,Cat_Health,Cat_Historical,Cat_Historical Fiction,Cat_History,Cat_Horror,Cat_Humor,Cat_Music,Cat_Mystery,Cat_New Adult,Cat_Nonfiction,Cat_Novels,Cat_Paranormal,Cat_Parenting,Cat_Philosophy,Cat_Poetry,Cat_Politics,Cat_Psychology,Cat_Religion,Cat_Romance,Cat_Science,Cat_Science Fiction,Cat_Self Help,Cat_Sequential Art,Cat_Short Stories,Cat_Spirituality,Cat_Sports and Games,Cat_Suspense,Cat_Thriller,Cat_Travel,Cat_Womens Fiction,Cat_Young Adult
Fellside,0.26431209023370744,-1.3407711096652182,True,http://books.toscrape.com/catalogue/fellside_155/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extreme Prey (Lucas Davenport #26),-0.6955686412791329,0.05368662269590314,True,http://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eragon (The Inheritance Cycle #1),0.64550527029743,0.05368662269590314,True,http://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclipse (Twilight #3),-1.1791394182742552,-1.3407711096652182,True,http://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dune (Dune #1),1.443469660564156,-1.3407711096652182,True,http://books.toscrape.com/catalogue/dune-dune-1_151/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dracula,1.2808272370703009,0.05368662269590314,True,http://books.toscrape.com/catalogue/dracula_150/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do Androids Dream of Electric Sheep? (Blade Runner #1),1.1980538608278926,-1.3407711096652182,True,http://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Disrupted: My Misadventure in the Start-Up Bubble,-1.4303638759924417,1.4481443550570243,True,http://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Wake: The Last Crossing of the Lusitania,0.30932918959361405,1.4481443550570243,True,http://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",-1.2466650673141146,-1.3407711096652182,True,http://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darkfever (Fever #1),1.5276952013020455,-1.3407711096652182,True,http://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Places,0.05883081412316758,1.4481443550570243,True,http://books.toscrape.com/catalogue/dark-places_144/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crazy Rich Asians (Crazy Rich Asians #1),1.0274245326088933,1.4481443550570243,True,http://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Counting Thyme,-1.7687182034394795,-1.3407711096652182,True,http://books.toscrape.com/catalogue/counting-thyme_142/index.html,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmos,0.08642193953730387,-0.6435422434846575,True,http://books.toscrape.com/catalogue/cosmos_141/index.html,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Civilization and Its Discontents,0.05883081412316758,-0.6435422434846575,True,http://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinder (The Lunar Chronicles #1),-0.6454689661850436,-1.3407711096652182,True,http://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,0.17209964477067388,-0.6435422434846575,True,http://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Career of Evil (Cormoran Strike #3),-0.7449422341254817,-0.6435422434846575,True,http://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breaking Dawn (Twilight #4),0.021800619488406107,1.4481443550570243,True,http://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brave Enough,1.186436544864046,1.4481443550570243,True,http://books.toscrape.com/catalogue/brave-enough_135/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boy Meets Boy,-1.006331843312034,0.05368662269590314,True,http://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",-0.55398260296975,-0.6435422434846575,True,http://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blink: The Power of Thinking Without Thinking,-0.961314743952128,1.4481443550570243,True,http://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Flags: The Rise of ISIS,0.4276805959753028,-1.3407711096652182,True,http://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black Butler, Vol. 1 (Black Butler #1)",1.040494013068221,-1.3407711096652182,True,http://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Big Little Lies,0.05883081412316758,-1.3407711096652182,True,http://books.toscrape.com/catalogue/big-little-lies_129/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Between Shades of Gray,-1.0302925574874682,1.4481443550570243,True,http://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best of My Love (Fool's Gold #20),-0.5496261094833076,-0.6435422434846575,True,http://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Beowulf,0.24470786954471627,-0.6435422434846575,True,http://books.toscrape.com/catalogue/beowulf_126/index.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beautiful Creatures (Caster Chronicles #1),0.05883081412316758,1.4481443550570243,True,http://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awkward,0.2207471553692824,-0.6435422434846575,True,http://books.toscrape.com/catalogue/awkward_124/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ash,-0.9380801120244344,0.7509154888764638,True,http://books.toscrape.com/catalogue/ash_123/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Are We There Yet?,-1.7658138744485177,0.05368662269590314,True,http://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Are We Smart Enough to Know How Smart Animals Are?,1.5683558071755088,-1.3407711096652182,True,http://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annie on My Mind,0.1343433678881716,1.4481443550570243,True,http://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
And Then There Were None,0.0021963987994144357,-0.6435422434846575,True,http://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Walk in the Woods: Rediscovering America on the Appalachian Trail,-0.3267188594269974,0.7509154888764638,True,http://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Visit from the Goon Squad,-1.5174937457212927,1.4481443550570243,True,http://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Storm of Swords (A Song of Ice and Fire #3),-0.27298877309420616,-0.6435422434846575,True,http://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Heartbreaking Work of Staggering Genius,1.4020829724429518,1.4481443550570243,True,http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 Keys to Mental Health Through Exercise,-0.28605825355353376,-1.3407711096652182,True,http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#GIRLBOSS,1.1602975839453908,-1.3407711096652182,True,http://books.toscrape.com/catalogue/girlboss_113/index.html,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Suffragettes (Little Black Classics, #96)",-1.6765057579764455,-0.6435422434846575,True,http://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sense of an Ending,-0.26137145713035936,0.05368662269590314,True,http://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",1.4398392493254542,-1.3407711096652182,True,http://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Course of Love,-1.3214515388313781,0.05368662269590314,True,http://books.toscrape.com/catalogue/the-course-of-love_109/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugar Rush (Offensive Line #2),-0.7667247015576942,-1.3407711096652182,True,http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Saga, Volume 2 (Saga (Collected Editions) #2)",-1.6866709094448114,0.05368662269590314,True,http://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Run, Spot, Run: The Ethics of Keeping Pets",-1.0862008905634808,-1.3407711096652182,True,http://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Moon (Twilight #2),-1.6060757799456244,0.7509154888764638,True,http://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Life,-0.24684981217555094,1.4481443550570243,True,http://books.toscrape.com/catalogue/life_104/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kindle Paperwhite User's Guide,0.05883081412316758,0.05368662269590314,True,http://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H is for Hawk,1.6293467159857047,1.4481443550570243,True,http://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girl Online On Tour (Girl Online #2),1.342544228128237,-1.3407711096652182,True,http://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fruits Basket, Vol. 2 (Fruits Basket #2)",-1.694657814169956,1.4481443550570243,True,http://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),1.2997053755115522,0.7509154888764638,True,http://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",-1.1958393099722848,0.7509154888764638,True,http://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
While You Were Mine,0.4603542971236221,1.4481443550570243,True,http://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Where Lightning Strikes (Bleeding Stars #3),0.34781154872385656,0.05368662269590314,True,http://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
When I'm Gone,1.2329058087194331,0.05368662269590314,True,http://books.toscrape.com/catalogue/when-im-gone_95/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ways of Seeing,0.3289334102826052,1.4481443550570243,True,http://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vampire Knight, Vol. 1 (Vampire Knight #1)",-1.4216508890195567,-1.3407711096652182,True,http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vampire Girl (Vampire Girl #1),1.367957106799152,-0.6435422434846575,True,http://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twenty Love Poems and a Song of Despair,-0.2925929937831976,0.7509154888764638,True,http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travels with Charley: In Search of America,1.6583900058953216,1.4481443550570243,True,http://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Wishes (River of Time: California #1),0.6680138199773833,-0.6435422434846575,True,http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This One Moment (Pushing Limits #1),0.9969290782037954,-1.3407711096652182,True,http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Zombie Room,-1.1101616047389147,1.4481443550570243,True,http://books.toscrape.com/catalogue/the-zombie-room_87/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",0.11183481820821882,-0.6435422434846575,True,http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Tumor,0.4777802710693924,1.4481443550570243,True,http://books.toscrape.com/catalogue/the-tumor_85/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Story of Hong Gildong,0.5961316774510812,0.7509154888764638,True,http://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Silent Wife,-1.6438320568281264,1.4481443550570243,True,http://books.toscrape.com/catalogue/the-silent-wife_83/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Silent Twin (Detective Jennifer Knight #3),0.09223059751922714,0.05368662269590314,True,http://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Selfish Gene,-0.40150533094426116,-1.3407711096652182,True,http://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Secret Healer,-0.03047730234890433,0.05368662269590314,True,http://books.toscrape.com/catalogue/the-secret-healer_80/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",1.3897395742313645,0.05368662269590314,True,http://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
